테마분류,코스 아이디,관광지 아이디,지역 아이디,관광지명,경도(도),위도(도),코스순서,이동시간,실내구분,테마명
TH05,160,16001,4717055501,(안동)태사묘,128.73172,36.56698,1,0,실외,종교/역사/전통
TH02,160,16002,4717055501,(안동)안동댐,128.773889,36.584722,2,1,실외,체험/학습/산업
TH05,160,16003,4717055501,(안동)임청각,128.73894,36.563328,3,3,실외,종교/역사/전통
TH05,160,16004,4717033000,(안동)의성김씨 종택,128.669667,36.60971,4,4,실외,종교/역사/전통
TH05,160,16005,4717040000,(안동)전주류씨 무실종택/수애당,128.92413,36.553334,5,6,실외,종교/역사/전통
TH05,160,16006,4717039000,(안동)묵계종택(묵계서원/만휴정) ,128.917426,36.415714,6,8,실외,종교/역사/전통
TH05,160,16007,4717036000,(안동)안동소주 박물관(전통음식박물관),128.708693,36.549746,7,10,실내,종교/역사/전통
TH05,161,16101,4713031003,(경주)감은사지,129.477199,35.748273,1,0,실외,종교/역사/전통
TH05,161,16102,4713025001,(경주)이견대 ,129.483814,35.743999,2,2,실외,종교/역사/전통
TH05,161,16103,4713031002,(경주)기림사,129.403759,35.838094,3,4,실외,종교/역사/전통
TH05,161,16104,4713031002,(경주)골굴사,129.405599,35.803442,4,7,실외,종교/역사/전통
TH05,161,16105,4713057000,(경주)반월성,129.226164,35.831051,5,9,실외,종교/역사/전통
TH02,162,16201,4717025000,(안동)안동한지 전시·체험관,128.55504,36.5811,1,0,실내,체험/학습/산업
TH05,162,16202,4717034002,(안동)병산서원,128.552819,36.540299,2,2,실외,종교/역사/전통
TH02,162,16203,4717034000,(안동)하회마을,128.517965,36.538897,3,4,실외,체험/학습/산업
TH05,162,16204,4717034000,(안동)하회동탈박물관 ,128.528301,36.550005,4,6,실내,종교/역사/전통
TH05,162,16205,4717033001,(안동)봉정사,128.662555,36.653316,5,7,실외,종교/역사/전통
TH05,162,16206,4717037000,(안동)영호루,128.721964,36.552696,6,10,실외,종교/역사/전통
TH03,163,16301,5011063000,(제주)별빛누리공원,126.549254,33.444548,1,0,실외,자연/힐링
TH03,163,16302,5011025602,(제주)김녕미로공원,126.772173,33.53593,2,2,실외,자연/힐링
TH03,163,16303,5011025600,(제주)하도해변,126.901302,33.518573,3,5,실외,자연/힐링
TH03,163,16304,5011025903,(제주)산굼부리,126.693074,33.432941,4,8,실외,자연/힐링
TH04,163,16305,5013032002,(서귀포)비엘바이크파크,126.795261,33.345314,5,12,실외,캠핑/스포츠
TH02,163,16306,5013025300,(서귀포)최남단체험감귤농장,126.693846,33.290019,6,16,실외,체험/학습/산업
TH02,163,16307,5013059000,(서귀포)월드컵경기장,126.509208,33.247239,7,18,실외,체험/학습/산업
TH03,164,16401,5011025600,(제주)세화해안도로,126.88177,33.514985,1,0,실외,자연/힐링
TH03,164,16402,5011025607,(제주)세화해변,126.861112,33.525294,2,1,실외,자연/힐링
TH03,164,16403,5013025902,(서귀포)혼인지,126.893861,33.415168,3,2,실외,자연/힐링
TH03,164,16404,5013025900,(서귀포)섭지코지,126.927769,33.430578,4,4,실외,자연/힐링
TH03,164,16405,5013025900,(서귀포)신양 섭지코지 해변,126.923163,33.435,5,5,실외,자연/힐링
TH03,164,16406,5011025602,(제주)만장굴,126.771481,33.528486,6,6,실외,자연/힐링
TH03,164,16407,5011033000,(제주)우도해양도립공원,126.954048,33.504298,7,8,실외,자연/힐링
TH03,164,16408,5013059000,(서귀포)새섬,126.510896,33.244421,8,9,실외,자연/힐링
TH02,165,16501,5011058000,(제주)국제공항,126.491353,33.510414,1,0,실외,체험/학습/산업
TH01,165,16502,5011065001,(제주)도립미술관,126.489898,33.452491,2,1,실내,문화/예술
TH01,165,16503,5011052000,(제주)민속자연사박물관,126.531615,33.506485,3,2,실내,문화/예술
TH01,165,16504,5011052000,(제주)국립제주박물관,126.54897,33.513997,4,3,실내,문화/예술
TH01,165,16505,5011025607,(제주)해녀박물관,126.863473,33.523572,5,4,실내,문화/예술
TH01,165,16506,5013025901,(서귀포)김영갑갤러리두모악,126.854179,33.372065,6,6,실내,문화/예술
TH01,165,16507,5011025603,(제주)제주민속촌,126.841487,33.322345,7,7,실내,문화/예술
TH01,165,16508,5013053000,(서귀포)왈종미술관,126.573896,33.245222,8,8,실내,문화/예술
TH01,165,16509,5013052000,(서귀포)이중섭미술관,126.564951,33.245849,9,9,실내,문화/예술
TH01,165,16510,5013052000,(서귀포)시립기당미술관,126.55123,33.244822,10,10,실내,문화/예술
TH05,165,16511,5013031001,(서귀포)김정희유배지,126.278631,33.249837,11,11,실외,종교/역사/전통
TH01,165,16512,5011031003,(제주)저지문화예술인마을/현대미술관,126.266295,33.340259,12,13,실내,문화/예술
TH02,165,16513,5011025003,(제주)돌마을,126.253755,33.354082,13,15,실외,체험/학습/산업
TH03,166,16601,5011062002,(제주)4·3평화공원,126.618941,33.451173,1,0,실외,자연/힐링
TH02,166,16602,5011062002,(제주)노루생태관찰원,126.626644,33.444442,2,2,실외,체험/학습/산업
TH03,166,16603,5011062002,(제주)절물자연휴양림,126.628163,33.436967,3,4,실외,자연/힐링
TH05,166,16604,5011052000,(제주)국립제주박물관,126.54897,33.513997,4,6,실내,종교/역사/전통
TH06,166,16605,5011052000,(제주)동문시장,126.528382,33.512793,5,8,실외,쇼핑/놀이
TH06,166,16606,5011052000,(제주)칠성로상가조합,126.526002,33.513904,6,10,실외,쇼핑/놀이
TH06,166,16607,5011052000,(제주)중앙지하상가,126.524701,33.513147,7,11,실외,쇼핑/놀이
TH05,166,16608,5011052000,(제주)관덕정,126.521445,33.513354,8,13,실외,종교/역사/전통
TH03,166,16609,5011058000,(제주)용두암,126.511687,33.514962,9,14,실외,자연/힐링
TH05,167,16701,4825034001,(김해)한림민속박물관,128.794581,35.294536,1,0,실내,종교/역사/전통
TH05,167,16702,4825055000,(김해)국립김해박물관,128.873502,35.242827,2,2,실내,종교/역사/전통
TH05,167,16703,4825055000,(김해)대성동고분박물관,128.873076,35.236489,3,3,실내,종교/역사/전통
TH05,167,16704,4825000004,(김해)봉황대,128.876382,35.232087,4,5,실외,종교/역사/전통
TH02,167,16705,4825000004,(김해)김해천문대,128.88734,35.252784,5,7,실내,체험/학습/산업
TH05,167,16706,4825052000,(김해)수로왕릉,128.878365,35.235306,6,8,실외,종교/역사/전통
TH05,167,16707,4825055000,(김해)수로왕비릉,128.877647,35.243783,7,10,실외,종교/역사/전통
TH05,168,16801,4825055000,(김해)수로왕비릉,128.877647,35.243783,1,0,실외,종교/역사/전통
TH05,168,16802,4825000004,(김해)봉황대유적,128.876382,35.232087,2,1,실외,종교/역사/전통
TH05,168,16803,4825055000,(김해)국립김해박물관,128.873502,35.242827,3,2,실내,종교/역사/전통
TH03,168,16804,4825000004,(김해)연지공원,128.868937,35.24621,4,3,실외,자연/힐링
TH02,168,16805,4825000004,(김해)김해천문대,128.88734,35.252784,5,5,실내,체험/학습/산업
TH03,168,16806,4825035000,(김해)무척산관광농원,128.841534,35.380444,6,6,실외,자연/힐링
TH02,168,16807,4825025000,(김해)노무현대통령 생가,128.771147,35.314445,7,8,실외,체험/학습/산업
TH05,168,16808,4825034001,(김해)한림민속박물관,128.794581,35.294536,8,9,실내,종교/역사/전통
TH01,168,16809,4825033000,(김해)클레이아크김해미술관,128.744807,35.250982,9,11,실내,문화/예술
TH03,169,16901,4888034002,(거창)월성계곡(강선대/사선대/장군바위),127.729224,35.766571,1,0,실외,자연/힐링
TH03,169,16902,4888034002,(거창)마학동계곡,127.752837,35.793107,2,4,실외,자연/힐링
TH03,169,16903,4888034003,(거창)병곡리,127.771244,35.810749,3,7,실외,자연/힐링
TH02,169,16904,4888034000,(거창)허브체험(허브찻집 민들레울),127.804942,35.774667,4,8,실외,체험/학습/산업
TH02,169,16905,4888034000,(거창)황산고가 민박촌,127.8358,35.760046,5,9,실외,체험/학습/산업
TH03,169,16906,4888035000,(거창)금원산자연휴양림,127.800774,35.731771,6,11,실외,자연/힐링
TH02,170,17001,4888034000,(거창)수승대관광지,127.834409,35.759791,1,0,실외,체험/학습/산업
TH03,170,17002,4888034000,(거창)황산고가 민박촌,127.8358,35.760046,2,4,실외,자연/힐링
TH05,170,17003,4888034000,(거창)정온선생 종택,127.828717,35.755271,3,8,실외,종교/역사/전통
TH03,170,17004,4888035000,(거창)금원산자연휴양림,127.800774,35.731771,4,10,실외,자연/힐링
TH03,171,17101,4888035000,(거창)금원산자연휴양림,127.800774,35.731771,1,0,실외,자연/힐링
TH02,171,17102,4888034000,(거창)수승대,127.834409,35.759791,2,4,실외,체험/학습/산업
TH03,171,17103,4888034000,(거창)황산고가 민박촌,127.8358,35.760046,3,8,실외,자연/힐링
TH05,171,17104,4888025000,(거창)거창박물관,127.910738,35.674391,4,10,실내,종교/역사/전통
TH03,172,17201,4888040000,(거창)가조면 수월리,128.033918,35.731059,1,0,실외,자연/힐링
TH03,172,17202,4888041001,(거창)우두산,128.034335,35.760939,2,2,실외,자연/힐링
TH03,172,17203,4888040001,(거창)가조온천휴양지,128.023555,35.69803,3,6,실내,자연/힐링
TH05,172,17204,4888038001,(거창)남하면 둔마리 고분벽화,127.961673,35.713984,4,8,실외,종교/역사/전통
TH05,172,17205,4888025000,(거창)거창박물관,127.910738,35.674391,5,10,실내,종교/역사/전통
TH01,173,17301,4886033000,(산청)생초국제조각공원,127.831221,35.491446,1,0,실외,문화/예술
TH01,173,17302,4886033000,(산청)생초창작스튜디오,127.829949,35.482347,2,1,실내,문화/예술
TH05,173,17303,4886034001,(산청)구형왕릉,127.800698,35.449749,3,2,실외,종교/역사/전통
TH03,173,17304,4886034001,(산청)류의태약수터,127.802993,35.446408,4,3,실외,자연/힐링
TH04,173,17305,4886025000,(산청)경호강 래프팅,127.860705,35.419977,5,4,실외,캠핑/스포츠
TH05,173,17307,4886037000,(산청)목면시배유지,127.957911,35.28992,7,7,실외,종교/역사/전통
TH02,173,17308,4886037001,(산청)남사예담촌,127.938107,35.273162,8,8,실외,체험/학습/산업
TH05,173,17309,4886036000,(산청)남명조식유적,127.84912,35.273948,9,9,실외,종교/역사/전통
TH03,174,17401,4884038002,(남해)남해대교,127.872035,34.944159,1,0,실외,자연/힐링
TH04,174,17402,4884036000,(남해)스포츠파크,127.836161,34.804124,2,1,실외,캠핑/스포츠
TH02,174,17403,4884035001,(남해)가천다랭이마을,127.894456,34.727579,3,2,실외,체험/학습/산업
TH03,174,17404,4884035001,(남해)가족휴양촌,127.903884,34.760209,4,4,실외,자연/힐링
TH03,174,17405,4884032000,(남해)상주유람선,127.991644,34.717562,5,6,실외,자연/힐링
TH03,174,17406,4884032000,(남해)상주은모래비치,127.988089,34.720784,6,7,실외,자연/힐링
TH01,174,17407,4884033003,(남해)해오름예술촌,128.049335,34.788956,7,8,실외,문화/예술
TH03,174,17408,4884033002,(남해)죽방렴,128.000668,34.832687,8,9,실외,자연/힐링
TH03,174,17409,4884025001,(남해)창선·삼천포대교,128.033769,34.921065,9,11,실외,자연/힐링
TH03,175,17501,4884038002,(남해)남해대교,127.872035,34.944159,1,0,실외,자연/힐링
TH05,175,17502,4884036002,(남해)화방사,127.864037,34.864995,2,1,실외,종교/역사/전통
TH02,175,17503,4884035001,(남해)가천다랭이마을,127.894456,34.727579,3,2,실외,체험/학습/산업
TH03,175,17504,4884035001,(남해)가족휴양촌,127.903884,34.760209,4,5,실외,자연/힐링
TH03,175,17505,4884032000,(남해)상주유람선,127.991644,34.717562,5,6,실외,자연/힐링
TH01,175,17506,4884033003,(남해)해오름예술촌,128.049335,34.788956,6,8,실외,문화/예술
TH03,175,17507,4884033002,(남해)죽방렴,128.000668,34.832687,7,9,실외,자연/힐링
TH03,175,17508,4884025001,(남해)창선·삼천포대교,128.033769,34.921065,8,11,실외,자연/힐링
TH03,176,17601,4831036001,(거제)거제대교,128.4739,34.884023,1,0,실외,자연/힐링
TH03,176,17602,4831058000,(거제)포로수용소유적공원,128.624275,34.875804,2,1,실외,자연/힐링
TH01,176,17603,4831032000,(거제)자연예술랜드,128.62399,34.815588,3,2,실외,문화/예술
TH03,176,17604,4831033002,(거제)해금강/외도(유람선관광) ,128.6735,34.737714,4,3,실외,자연/힐링
TH02,1,101,4792025001,(봉화)남호구택,128.712353,36.893857,1,0,실외,체험/학습/산업
TH03,1,102,4792031004,(봉화)춘양목 송이마을,128.832973,37.008248,2,3,실외,자연/힐링
TH05,1,103,4792031002,(봉화)지림사,128.737,36.931662,3,6,실외,종교/역사/전통
TH01,1,104,4792031001,(봉화)계서당(성이성 생가),128.733512,36.94967,4,9,실외,문화/예술
TH05,2,201,4374039001,(영동)영국사,127.610484,36.158107,1,0,실외,종교/역사/전통
TH05,2,202,4374040001,(영동)난계국악박물관/난계국악기체험전수관,127.704937,36.210157,2,3,실내,종교/역사/전통
TH04,2,203,4374039002,(영동)송호국민관광지캠핑장,127.675457,36.130935,3,9,실외,캠핑/스포츠
TH03,3,301,4776033002,(영양)일월산,129.098315,36.801612,1,0,실외,자연/힐링
TH02,3,302,4776034001,(영양)두메송하마을,129.191882,36.700877,2,2,실외,체험/학습/산업
TH06,3,303,4776025000,(영양)영양시장,129.11582,36.664678,3,6,실외,쇼핑/놀이
TH03,3,304,4776034000,(영양)국립 검마산자연휴양림,129.233304,36.745343,4,9,실외,자연/힐링
TH05,4,401,4372031502,(보은)법주사,127.827639,36.535064,1,0,실외,종교/역사/전통
TH05,4,402,4372032500,(보은)선병국 가옥,127.790617,36.468556,2,2,실외,종교/역사/전통
TH05,4,403,4372025002,(보은)삼년산성 ,127.741779,36.489915,3,5,실외,종교/역사/전통
TH03,4,404,4374039002,(영동)비단강숲마을,127.658059,36.132704,4,8,실외,자연/힐링
TH04,5,501,4376036001,(괴산)화양동야영장,127.806347,36.683324,1,0,실외,캠핑/스포츠
TH04,5,502,4376036001,(괴산)화양동계곡 트레킹,127.803541,36.672895,2,3,실외,캠핑/스포츠
TH05,5,503,4372038500,(보은)오장환문학관 ,127.596231,36.493271,3,5,실내,종교/역사/전통
TH03,5,504,4372031500,(보은)정이품송,127.815613,36.517205,4,9,실외,자연/힐링
TH03,6,601,4311132001,(청주)미동산수목원,127.667193,36.62596,1,0,실외,자연/힐링
TH05,6,602,4311135000,(청주)문의문화재단지 ,127.495199,36.509922,2,3,실외,종교/역사/전통
TH05,6,603,4311135001,(청주)청남대,127.490745,36.4626,3,6,실내,종교/역사/전통
TH03,6,604,4311231000,(청주)상수허브랜드,127.426205,36.529947,4,9,실외,자연/힐링
TH04,7,701,4482532000,(태안)몽산포캠핑장,126.288783,36.66966,1,0,실외,캠핑/스포츠
TH05,7,702,4482525303,(태안)안면암 ,126.374699,36.559436,2,2,실외,종교/역사/전통
TH03,7,703,4482525002,(태안)꽃지해수욕장,126.3352,36.496932,3,4,실외,자연/힐링
TH05,7,704,4482531000,(태안)고남패총박물관,126.414377,36.424748,4,6,실내,종교/역사/전통
TH03,7,705,4418056500,(보령)대천항,126.509909,36.327427,5,8,실외,자연/힐링
TH03,8,801,4425033001,(계룡)괴목정 ,127.245426,36.325277,1,0,실외,자연/힐링
TH05,8,802,4425031001,(계룡)사계고택,127.271735,36.265631,2,3,실외,종교/역사/전통
TH05,8,803,4423036002,(논산)개태사,127.230321,36.240234,3,6,실외,종교/역사/전통
TH04,8,804,4423034001,(논산)KT&G 상상마당 논산 캠핑장,127.152676,36.26453,4,9,실외,캠핑/스포츠
TH05,9,901,4423033000,(논산)명재고택,127.13149,36.281971,1,0,실외,종교/역사/전통
TH05,9,902,4423035001,(논산)백제군사박물관/계백장군유적지 ,127.181376,36.192372,2,2,실외,종교/역사/전통
TH05,9,903,4423035000,(논산)관촉사,127.113122,36.188285,3,7,실외,종교/역사/전통
TH04,9,904,4423034001,(논산)KT&G 상상마당 논산 캠핑장,127.152676,36.26453,4,9,실외,캠핑/스포츠
TH03,10,1001,4418033002,(보령)방자구이마을,126.516336,36.504411,1,0,실외,자연/힐링
TH03,10,1002,4477031002,(서천)금강하구둑 관광지 ,126.736479,36.019885,2,2,실외,자연/힐링
TH03,10,1003,4477031000,(서천)국립생태원 ,126.706752,36.062059,3,5,실내,자연/힐링
TH03,10,1004,4477025000,(서천)장항 솔숲 ,126.684085,36.036876,4,7,실외,자연/힐링
TH02,10,1005,4477033001,(서천)이색체험마을,126.76826,36.075837,5,10,실외,체험/학습/산업
TH03,11,1101,4481033002,(예산)슬로시티 대흥,126.790367,36.606657,1,0,실외,자연/힐링
TH03,11,1102,4481033002,(예산)봉수산 자연휴양림,126.781932,36.597677,2,3,실외,자연/힐링
TH06,11,1103,4481033001,(예산)광시 한우거리 ,126.775331,36.548732,3,5,실외,쇼핑/놀이
TH03,11,1104,4481036002,(예산)덕산온천 관광호텔,126.659538,36.689205,4,8,실내,자연/힐링
TH03,12,1201,4421025001,(서산)삼길포항 ,126.453147,37.003345,1,0,실외,자연/힐링
TH05,12,1202,4421032000,(서산)부석사,126.412378,36.703734,2,2,실외,종교/역사/전통
TH03,12,1203,4421032001,(서산)천수만/간월암 ,126.420717,36.60442,3,5,실외,자연/힐링
TH03,12,1204,4482525300,(태안)안면도자연휴양림,126.360336,36.49721,4,9,실외,자연/힐링
TH04,13,1301,4182031003,(가평)밤벌오토캠핑장,127.494673,37.601201,1,0,실외,캠핑/스포츠
